content_id,tmdbId,title,genres,rating_count,rating_avg,keywords,url,imdbId,poster_path
31223,6439.0,Racing Stripes (2005),Children|Comedy,1,2.0,underdog horse race love of animals horse identity crisis farm zebra anthropomorphism,http://www.imdb.com/title/tt0376105/,376105,https://image.tmdb.org/t/p/original/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg
31225,7214.0,Coach Carter (2005),Drama,7,3.071428571428572,black people authoritarian education sports high school scholarship basketball violence in schools teacher teachers and students,http://www.imdb.com/title/tt0393162/,393162,https://image.tmdb.org/t/p/original/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg
31260,42390.0,Boys Town (1938),Drama,1,3.5,priest juvenile delinquent lincoln nebraska boys' boarding school nebraska reform accident boys town,http://www.imdb.com/title/tt0029942/,29942,https://image.tmdb.org/t/p/original/jGwKOZvPItNSocHFAg1USbhKR6c.jpg
31297,43892.0,Gold Diggers of 1935 (1935),Comedy|Musical,1,3.5,musical tap dancing stage show romance fantasy sequence chorus line gold digger resort hotel stenographer chaperone millionaire's daughter stingy mother daughter relationship,http://www.imdb.com/title/tt0026421/,26421,https://image.tmdb.org/t/p/original/7f8YNRC0ysMUVdX73SpLY8iI7CA.jpg
31309,8422.0,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,1,3.5,sibling relationship prostitute parent child relationship milan boxer work widow love murder working class illegal prostitution matriarch,http://www.imdb.com/title/tt0054248/,54248,https://image.tmdb.org/t/p/original/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg
31364,11423.0,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,5,4.7,corruption rape detective assassin victim investigation police based on true story murder based on play or musical serial killer torture brutality killer neo-noir south korea,http://www.imdb.com/title/tt0353969/,353969,https://image.tmdb.org/t/p/original/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg
31367,10694.0,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,1,2.0,mexico shotgun gun hostage hero kidnapping chase daydream police escape gunfight crash explosion convict pursuit standoff,http://www.imdb.com/title/tt0109402/,109402,https://image.tmdb.org/t/p/original/lEmGW4Fc9wMRLIKq6NRojZnTbdp.jpg
31410,613.0,"Downfall (Untergang, Der) (2004)",Drama|War,20,3.875,poison dictator based on novel or book clerk ideology world war ii traitor despair bunker destroy nazi testament capitulation soviet military race politics national socialism ultimate victory minister national socialist party dying and death historical figure german shepherd 1940s nazi bunker adolf hitler,http://www.imdb.com/title/tt0363163/,363163,https://image.tmdb.org/t/p/original/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg
31420,8978.0,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,8,3.1875,"drug abuse mexican standoff junkie prison cell snowstorm transport of prisoners dying and death molotow cocktail new year's day remake deception survival shootout undercover cop police corruption brutality power outage detroit, michigan silencer urban setting machine gun night vision goggles exploding bus",http://www.imdb.com/title/tt0398712/,398712,https://image.tmdb.org/t/p/original/cqdH1UH0RXKOjeRAwKc8MGMVOfy.jpg
31422,11637.0,Are We There Yet? (2005),Children|Comedy,1,0.5,car journey macho road trip pretty woman trouble,http://www.imdb.com/title/tt0368578/,368578,https://image.tmdb.org/t/p/original/z7MWaPlkKGMrEjbvKOa9rXH4rPg.jpg
31424,12142.0,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,1,0.5,detective monster professor island museum darkness alien life-form paranormal artifact paranormal phenomena zombie paranormal investigation gothic based on video game occult supernatural power good versus evil,http://www.imdb.com/title/tt0369226/,369226,https://image.tmdb.org/t/p/original/bSxrbVCyWW077zhtpuYlo3zgyug.jpg
31427,11096.0,Hide and Seek (2005),Horror|Mystery|Thriller,6,2.333333333333333,loss of loved one house imaginary friend,http://www.imdb.com/title/tt0382077/,382077,https://image.tmdb.org/t/p/original/orY4PX3TNFdCbdVwhKY32UKMvoA.jpg
31431,8968.0,Boogeyman (2005),Drama|Horror|Mystery|Thriller,2,2.0,nightmare hallucination childhood trauma break-up hometown psychotherapy nightmare becomes reality,http://www.imdb.com/title/tt0357507/,357507,https://image.tmdb.org/t/p/original/5KffN0UcuAKJdUAcOvZ21OrqXc8.jpg
31433,6961.0,"Wedding Date, The (2005)",Comedy|Romance,11,3.136363636363636,based on novel or book callboy romantic comedy wedding escort fake boyfriend woman director,http://www.imdb.com/title/tt0372532/,372532,https://image.tmdb.org/t/p/original/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg
31435,31165.0,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,1,4.5,,http://www.imdb.com/title/tt0417791/,417791,https://image.tmdb.org/t/p/original/2umd8KCnjamgEk9RpSUDQ9TltbW.jpg
31437,2517.0,Nobody Knows (Dare mo shiranai) (2004),Drama,2,4.25,"japan sibling relationship loss of loved one season family relationships tokyo, japan mother child separation kids on their own",http://www.imdb.com/title/tt0408664/,408664,https://image.tmdb.org/t/p/original/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg
31445,11413.0,Employee of the Month (2004),Comedy|Drama,2,2.25,bank bad luck engagement revenge best friend,http://www.imdb.com/title/tt0362590/,362590,https://image.tmdb.org/t/p/original/9OJGGE1fdLxHGZTporORoxHpJoH.jpg
31522,661.0,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,1,5.0,world war ii empowerment black market strong woman penitentiary economic miracle marriage 1940s new german cinema,http://www.imdb.com/title/tt0079095/,79095,https://image.tmdb.org/t/p/original/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg
31545,29259.0,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,1,4.0,prison escape urination warden manhole toothbrush tunnel hourglass neo-noir,http://www.imdb.com/title/tt0054407/,54407,https://image.tmdb.org/t/p/original/8tAyoNf8M4nnMtjZ3RPwDJcx0yL.jpg
31553,2436.0,Double Dragon (1994),Action|Adventure|Sci-Fi,1,1.0,"street gang martial arts mutant earthquake post-apocalyptic future talisman vigilante arcade gang los angeles, california based on video game ruins",http://www.imdb.com/title/tt0106761/,106761,https://image.tmdb.org/t/p/original/9ZTYSD8ZesYMKqLRbmVfZUW1FiE.jpg
31590,27430.0,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,1,3.0,"paris, france gold ransom gangster retirement partner film noir rivalry money french noir 1950s",http://www.imdb.com/title/tt0046451/,46451,https://image.tmdb.org/t/p/original/tYFG7ND0aICLdezr7IxaL12KHYq.jpg
31610,34561.0,Purple Butterfly (Zi hudie) (2003),Drama,1,4.0,"resistance world war ii shanghai, china 1940s japanese occupation of china",http://www.imdb.com/title/tt0363290/,363290,https://image.tmdb.org/t/p/original/w3oHuW9WKwjf0AQv7kfBa7l1D0d.jpg
31617,16638.0,El Cid (1961),Action|Adventure|Drama|Romance|War,1,3.0,spain historical figure epic devoutness honor 11th century,http://www.imdb.com/title/tt0054847/,54847,https://image.tmdb.org/t/p/original/a6DY3LDlXFUDuXm47zXTOfiisxP.jpg
31658,4935.0,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,40,4.075,flying witch rain castle scarecrow body exchange hatter bakery steampunk curse demon anime based on young adult novel,http://www.imdb.com/title/tt0347149/,347149,https://image.tmdb.org/t/p/original/yeJ5Nj1k2NA0bBZjkZ10PvQKjTD.jpg
31660,8953.0,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,2,3.0,england inventor ball industrial revolution kugel steampunk energy 19th century steam,http://www.imdb.com/title/tt0348121/,348121,https://image.tmdb.org/t/p/original/qYZUDELDUKYAhEw71ipeCtOFewc.jpg
31664,10951.0,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,1,3.5,martial arts showdown parkour redemption combat illegal fistfight streetfighting action hero gay theme homosexual,http://www.imdb.com/title/tt0184526/,184526,https://image.tmdb.org/t/p/original/vzY0zAdfnLZaVQrQcivasBDTmm4.jpg
31685,8488.0,Hitch (2005),Comedy|Romance,45,3.1666666666666665,speed date romantic comedy dating,http://www.imdb.com/title/tt0386588/,386588,https://image.tmdb.org/t/p/original/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg
31692,32588.0,Uncle Nino (2003),Comedy,1,0.5,,http://www.imdb.com/title/tt0327210/,327210,https://image.tmdb.org/t/p/original/pDFuadX5kpzzUnwiPCB178AF03j.jpg
31694,57825.0,Bride & Prejudice (2004),Comedy|Musical|Romance,2,3.25,musical modern day adaptation pride & prejudice woman director british asian,http://www.imdb.com/title/tt0361411/,361411,https://image.tmdb.org/t/p/original/nzFzSV7ctoGjUajiRs4JXugHCnw.jpg
31696,561.0,Constantine (2005),Action|Fantasy|Horror|Thriller,35,3.4714285714285715,christianity angel confession self sacrifice exorcism archangel gabriel holy water supernatural superhero based on comic lucifer redemption demon occult aftercreditsstinger mysticism supernatural power good versus evil,http://www.imdb.com/title/tt0360486/,360486,https://image.tmdb.org/t/p/original/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg
31698,10214.0,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,1,1.0,baby mask villain transformation viking slapstick comedy superhero based on comic surrealism dog urban setting wisecrack humor super villain norse mythology supernatural power,http://www.imdb.com/title/tt0362165/,362165,https://image.tmdb.org/t/p/original/Adgnfhm9B8YAQmC0osuP4zO9SRc.jpg
31700,17880.0,Because of Winn-Dixie (2005),Children|Comedy|Drama,3,3.1666666666666665,dog pets father daughter relationship,http://www.imdb.com/title/tt0317132/,317132,https://image.tmdb.org/t/p/original/oMUFS7HmIyTeui5xuoIEkPYTWC8.jpg
31702,8340.0,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,1,4.0,suicide rape muslim refugee landmine bicycle village iraq dead child tank soldier kurdistan children in wartime,http://www.imdb.com/title/tt0424227/,424227,https://image.tmdb.org/t/p/original/iNJxHYyFpmqRjgZ4oa5qQna904i.jpg
31737,1942.0,Bunny Lake Is Missing (1965),Mystery|Thriller,1,3.5,based on novel or book baby-snatching swing psychological thriller missing child pre-school,http://www.imdb.com/title/tt0058997/,58997,https://image.tmdb.org/t/p/original/zsZ2PAMMyBhkn5OSC8Qnror2KCA.jpg
31804,3040.0,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,4,3.25,"witch subway fight airplane guard moscow, russia",http://www.imdb.com/title/tt0403358/,403358,https://image.tmdb.org/t/p/original/inkEqKKVqJoLB3ioCnn4h0UC9GP.jpg
31851,43128.0,Sons of the Desert (1933),Comedy,1,3.0,husband wife relationship oath deceived wife lodge deception black and white pre-code next door neighbor convention,http://www.imdb.com/title/tt0024601/,24601,https://image.tmdb.org/t/p/original/4ojrxP6qiyDOQ5jHQlh7Yn59wJt.jpg
31867,13498.0,Man of the House (2005),Action|Comedy,1,3.0,martial arts showdown fistfight neo-western bar fight father daughter relationship,http://www.imdb.com/title/tt0331933/,331933,https://image.tmdb.org/t/p/original/anBhlqCABytNvybE2Xr3tvsCOTp.jpg
31878,9470.0,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,19,3.5789473684210527,china martial arts magic gangster mafia defense policeman wuxia 1940s anarchic comedy pretending to be gay canton,http://www.imdb.com/title/tt0373074/,373074,https://image.tmdb.org/t/p/original/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg
31903,19765.0,Zelary (2003),Drama|Romance,1,4.0,,http://www.imdb.com/title/tt0288330/,288330,https://image.tmdb.org/t/p/original/s4jFr3bnf8d5WYCSrf0N3e7G9ez.jpg
31909,37527.0,Dr. Giggles (1992),Comedy|Horror,1,4.0,,http://www.imdb.com/title/tt0104139/,104139,https://image.tmdb.org/t/p/original/AmyUWmewARhT4FSlehp4belQM7p.jpg
31921,29578.0,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,1,2.5,"based on novel or book drug addiction kidnapping cocaine sigmund freud orient express hijacking of train baron vienna, austria hypnotism 19th century sherlock holmes",http://www.imdb.com/title/tt0075194/,75194,https://image.tmdb.org/t/p/original/2TtKfPmyI0Y3yR4v8qZnBFiF1vs.jpg
31923,2926.0,"Three Musketeers, The (1973)",Action|Adventure|Comedy,3,4.0,"paris, france france based on novel or book fight louis xiii satire sword fight musketeer extramarital affair swashbuckler diamond theft 17th century",http://www.imdb.com/title/tt0072281/,72281,https://image.tmdb.org/t/p/original/6qjW1e31k2XhcWpzGz6lgHcRt5W.jpg
31925,54302.0,Royal Flash (1975),Adventure|Comedy|Romance,1,4.0,sword fight battle cad,http://www.imdb.com/title/tt0073639/,73639,https://image.tmdb.org/t/p/original/rx5DYndn3ua5Pe3yz492kqERH19.jpg
31952,5204.0,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,1,3.5,"budapest, hungary underground allegory subway eastern europe train subterranean dark gritty metro budapest",http://www.imdb.com/title/tt0373981/,373981,https://image.tmdb.org/t/p/original/wtK8xY4gxSw9Sm85sNjinknQjRq.jpg
31973,8016.0,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,1,3.5,"berlin, germany nazi post war child neo realism italian neo realism",http://www.imdb.com/title/tt0039417/,39417,https://image.tmdb.org/t/p/original/sdxegsjrrvujXvv2GLPENyDlWDI.jpg
32009,16186.0,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,3,2.6666666666666665,new love forgiveness marriage crisis faith crooked lawyer revenge dysfunctional marriage domestic abuse lawyer mistress divorce separation extramarital affair defense attorney marriage problems duringcreditsstinger crisis of faith divorced couple verbal abuse destitution,http://www.imdb.com/title/tt0422093/,422093,https://image.tmdb.org/t/p/original/e3MijvcHaMppp6sxNawsuLQEHjc.jpg
32011,10012.0,Cursed (2005),Horror|Thriller,6,2.1666666666666665,"sibling relationship bite transformation supernatural bullying curse hollywood werewolf los angeles, california super power rabid dog work relationship mark of the beast",http://www.imdb.com/title/tt0257516/,257516,https://image.tmdb.org/t/p/original/em45jL4CfTMyj5V83kj7rhdorJu.jpg
32017,10022.0,"Pacifier, The (2005)",Action|Comedy,7,2.7142857142857144,bodybuilder mission body guard scientist family u.s. soldier death of husband us military action hero male nanny,http://www.imdb.com/title/tt0395699/,395699,https://image.tmdb.org/t/p/original/brkyQKNcaVNWGsCBCW5bKy9zVeW.jpg
32019,4551.0,Be Cool (2005),Comedy|Crime|Musical,8,2.4375,nightclub baseball bat widow recording contract recording studio russian mafia music business pawnshop,http://www.imdb.com/title/tt0377471/,377471,https://image.tmdb.org/t/p/original/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg
32022,30856.0,Gunner Palace (2004),Documentary|War,3,3.6666666666666665,iraq war woman director,http://www.imdb.com/title/tt0424129/,424129,https://image.tmdb.org/t/p/original/iu1Qydj27eeVu7kvWzAjQGiNdEK.jpg
32029,2026.0,Hostage (2005),Action|Crime|Drama|Thriller,10,3.05,fbi kidnapping police operation home invasion hostage situation hostage negotiator,http://www.imdb.com/title/tt0340163/,340163,https://image.tmdb.org/t/p/original/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg
32031,9928.0,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,19,3.026315789473684,inventor businessman robot dishonesty,http://www.imdb.com/title/tt0358082/,358082,https://image.tmdb.org/t/p/original/bS94Dt0FKW1463UQyv78MVOw6Pf.jpg
32058,15771.0,Class Action (1991),Drama,1,2.0,lawyer courtroom auto industry father daughter conflict estranged daughter,http://www.imdb.com/title/tt0101590/,101590,https://image.tmdb.org/t/p/original/9BOsvZL2DuE2JFGYOssynTjs8K6.jpg
32060,76804.0,"Cat and the Canary, The (1927)",Horror|Mystery,1,3.0,haunted house based on play or musical last will and testament black and white old dark house silent film aristocrat expressionism,http://www.imdb.com/title/tt0017739/,17739,https://image.tmdb.org/t/p/original/obXtEtHmncAtak6IFFpaWR3DQbS.jpg
32116,38148.0,"Oh, God! You Devil (1984)",Comedy,1,2.5,belief in god,http://www.imdb.com/title/tt0087835/,87835,https://image.tmdb.org/t/p/original/c5h3BXUQfOPPaKMaq3nsOi5H1Bl.jpg
32139,36815.0,"Agony and the Ecstasy, The (1965)",Drama,1,4.0,painter vatican pope based on novel or book artist biography epic michelangelo 16th century italian renaissance sistine chapel,http://www.imdb.com/title/tt0058886/,58886,https://image.tmdb.org/t/p/original/4ZiwyXtyxYDmMnNiVemCPgxY8X6.jpg
32179,1093.0,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,1,4.0,"paris, france car race suicide attempt camera hearing arms deal blackout suspicion of murder motel suspicion defense industry fake suicide microfilm photographic evidence photography secret love film noir french noir elevator",http://www.imdb.com/title/tt0051378/,51378,https://image.tmdb.org/t/p/original/dLbf8LtbLQFM7KUaVgwkfKIPqXu.jpg
32213,438.0,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,3,2.6666666666666665,riddle mathematics murder parallel world numbers cube,http://www.imdb.com/title/tt0377713/,377713,https://image.tmdb.org/t/p/original/p3t7ofvNlNhRkbAspiUe4ZdNcGA.jpg
32234,42222.0,Julia (1977),Drama,1,4.0,friends playwright,http://www.imdb.com/title/tt0076245/,76245,https://image.tmdb.org/t/p/original/qHtPzs9eVCilp88c1arq73gH6xk.jpg
32243,11196.0,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,1,3.5,robbery parent child relationship museum prosecution painting,http://www.imdb.com/title/tt0345853/,345853,https://image.tmdb.org/t/p/original/1MwCyf1XSuxv495J62PRXzLjHDA.jpg
32289,13374.0,Ice Princess (2005),Children|Comedy|Drama,4,3.375,competition sports high school sports love rivalry figure skating teenage girl school female protagonist teen movie university teacher student relationship new england ice skating mother daughter relationship female coach ice skater high school athlete,http://www.imdb.com/title/tt0396652/,396652,https://image.tmdb.org/t/p/original/oLWeyvu0ZJrpxDsRrzsMeaGzyZp.jpg
32291,9688.0,Melinda and Melinda (2004),Comedy|Drama,5,3.1,married couple friends falling in love celebration,http://www.imdb.com/title/tt0378947/,378947,https://image.tmdb.org/t/p/original/jzqaJGpUNVHMxgCtHV2i8jcepza.jpg
32294,228890.0,Milk and Honey (2003),Drama,1,3.5,,http://www.imdb.com/title/tt0347540/,347540,https://image.tmdb.org/t/p/original/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg
32296,10040.0,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,8,2.25,drag queen ransom fbi press conference ship undercover agent miss america sequel office politics buddy cop representation abandonment,http://www.imdb.com/title/tt0385307/,385307,https://image.tmdb.org/t/p/original/gcYoIHND3ugn2VH1cNHHNQasEyI.jpg
32298,11638.0,Guess Who (2005),Comedy|Romance,3,2.333333333333333,black people jealousy parents-in-law trouble fiancée,http://www.imdb.com/title/tt0372237/,372237,https://image.tmdb.org/t/p/original/lTMxu2Ceu3L3p0uBqYLWG00vu11.jpg
32300,540.0,D.E.B.S. (2004),Action|Comedy,3,2.833333333333333,coming out punk rock covert operation female protagonist in the closet lgbt metrosexual subversion female agent schoolgirl uniform lip synching plaid thesis german girl french girl woman director spy spoof,http://www.imdb.com/title/tt0367631/,367631,https://image.tmdb.org/t/p/original/cMwLTcG5aVBYeh5W6SVSfowboAf.jpg
32302,77120.0,"League of Ordinary Gentlemen, A (2004)",Documentary,1,4.0,sports,http://www.imdb.com/title/tt0430289/,430289,https://image.tmdb.org/t/p/original/oXN9NoSY1UJesrtyOzLeO86yZod.jpg
32314,48463.0,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,1,3.5,mockumentary loch ness monster,http://www.imdb.com/title/tt0374639/,374639,https://image.tmdb.org/t/p/original/hsBmbcL4KiZerEwFJO4BHlvnbA8.jpg
32387,19884.0,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,2,4.25,martial arts swordplay samurai,http://www.imdb.com/title/tt0060277/,60277,https://image.tmdb.org/t/p/original/yjHbIihqpuAXlZVoPbWdqaukllB.jpg
32392,37748.0,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,1,2.5,spaghetti western,http://www.imdb.com/title/tt0292886/,292886,https://image.tmdb.org/t/p/original/f8tqwtxk0xUJA8fHaKqxZ0G8ey4.jpg
32440,22434.0,If Looks Could Kill (1991),Action|Comedy,1,2.0,france spy kidnapping james bond spoof spy spoof international intrigue,http://www.imdb.com/title/tt0102095/,102095,https://image.tmdb.org/t/p/original/rTjcoGpHONeacV4zewHi1oSttW.jpg
32442,12778.0,Greedy (1994),Comedy,1,2.5,tattoo bowling nurse vandalism grandfather cousin greed wealth money older man younger woman relationship family alcoholic drunk private detective,http://www.imdb.com/title/tt0109936/,109936,https://image.tmdb.org/t/p/original/pj3UCLosqo45geXLGZhmH8GRFAw.jpg
32456,15283.0,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,2,4.25,animal environment japanese mythology anime,http://www.imdb.com/title/tt0110008/,110008,https://image.tmdb.org/t/p/original/kowo9E1e1JcWLXj9cCvAOFZcy5n.jpg
32460,158.0,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,4,4.25,ocean car race brain tumor money delivery dying and death friendship police road movie,http://www.imdb.com/title/tt0119472/,119472,https://image.tmdb.org/t/p/original/dsY09zCxKDFjfV1oqXFJJpVrHdP.jpg
32469,5996.0,We're No Angels (1955),Comedy|Crime|Drama,1,4.5,prison prisoner prison escape devil's island christmas,http://www.imdb.com/title/tt0048801/,48801,https://image.tmdb.org/t/p/original/rd3NnzpqyUGOinyLom9yz7dCqRk.jpg
32511,44154.0,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,1,4.5,buddhism martial arts mountain village zen wuxia bamboo 14th century,http://www.imdb.com/title/tt0064451/,64451,https://image.tmdb.org/t/p/original/pgveqayMFUIZbFqN87ghiKmmxt3.jpg
32515,28448.0,Walker (1987),Adventure|Drama|War|Western,1,2.5,small town mexican standoff sword horse cannon biography tycoon nicaragua blood splatter based on true story gore gunfight battle central america anachronism 19th century,http://www.imdb.com/title/tt0096409/,96409,https://image.tmdb.org/t/p/original/s1UlxUB5KXZYkuXQBXt3Ig3SkPz.jpg
32554,42994.0,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,3,3.8333333333333335,cannon anthology based on comic space disaster based on manga haunted by the past haunted manor anime memories omnibus,http://www.imdb.com/title/tt0113799/,113799,https://image.tmdb.org/t/p/original/2e3rs7ZZxf6ENkWcxkOYnq0xuXf.jpg
32582,17592.0,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,2,4.75,"san francisco, california parrot homeless woman director",http://www.imdb.com/title/tt0424565/,424565,https://image.tmdb.org/t/p/original/6jUBQUXpnfmCwPJGMVAAQYccqE9.jpg
32584,17113.0,"Ballad of Jack and Rose, The (2005)",Drama,4,3.125,runaway commune arson incest illness environmentalism diabetic peeping tom scythe woman director,http://www.imdb.com/title/tt0357110/,357110,https://image.tmdb.org/t/p/original/sSdtLtdjjKIrGFXHgmhBYGFMiHJ.jpg
32587,187.0,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,84,3.857142857142857,dystopia based on comic held captive based on graphic novel mysterious killer doing the right thing silhouette neo-noir short stories,http://www.imdb.com/title/tt0401792/,401792,https://image.tmdb.org/t/p/original/i66G50wATMmPrvpP95f0XP6ZdVS.jpg
32589,14177.0,Beauty Shop (2005),Comedy,1,2.0,hairdresser atlanta beauty salon interracial relationship racism spin off hairstylist small business mother daughter relationship,http://www.imdb.com/title/tt0388500/,388500,https://image.tmdb.org/t/p/original/4h8WIvPb3nVh20xVHmvCzDJwnfP.jpg
32596,7364.0,Sahara (2005),Action|Adventure|Comedy,7,3.071428571428572,civil war africa based on novel or book beach treasure ship desert explorer tyrant ironclad ship,http://www.imdb.com/title/tt0318649/,318649,https://image.tmdb.org/t/p/original/kyY1onYxkKBDlJsheRsVbMaoQEM.jpg
32598,11431.0,Fever Pitch (2005),Comedy|Romance,8,2.9375,baseball fanatic relationship problems sports teacher red sox fenway park,http://www.imdb.com/title/tt0332047/,332047,https://image.tmdb.org/t/p/original/xwJBEOM5BVElAgQIA82KBLX10fu.jpg
32600,,Eros (2004),Drama,1,3.5,,http://www.imdb.com/title/tt0377059/,377059,https://image.tmdb.org/t/p/original/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg
32620,51945.0,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,1,3.5,"paris, france based on play or musical operetta 1920s",http://www.imdb.com/title/tt0356999/,356999,https://image.tmdb.org/t/p/original/vpfbKUkvOrv0atZMlHAzNqAAhEL.jpg
32632,26332.0,Electra Glide in Blue (1973),Action|Crime,1,3.5,cult film road movie motorcycle cop,http://www.imdb.com/title/tt0070022/,70022,https://image.tmdb.org/t/p/original/6813vVr0az8JHSebRULwg3ttX9F.jpg
32649,42229.0,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,1,4.0,"rome, italy fascism housewife benito mussolini male homosexuality neighbor 1930s gay",http://www.imdb.com/title/tt0076085/,76085,https://image.tmdb.org/t/p/original/hwxlqYwdDNJnvWOXoCw0vMA2quO.jpg
32657,49565.0,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,4,4.25,france shepherd world war ii world war i village forest widower deforestation reforestation 1940s 1930s,http://www.imdb.com/title/tt0093488/,93488,https://image.tmdb.org/t/p/original/un0NjREDaLEWWOTr7tE52MjQY6O.jpg
32659,2029.0,Tanguy (2001),Comedy,1,2.5,"paris, france china parent child relationship flat mama's boy woman director",http://www.imdb.com/title/tt0274155/,274155,https://image.tmdb.org/t/p/original/hTSALpAPB5ANmplvBqwChgv1Hun.jpg
32666,44181.0,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,1,1.0,robbery sister marriage jail inheritance mansion theft marriage for money gold digger older woman younger man relationship beverly hills sex comedy national lampoon's elderly woman,http://www.imdb.com/title/tt0376717/,376717,https://image.tmdb.org/t/p/original/mOCAfLSo6hkAIdWRCvNwquwsPwy.jpg
32728,19971.0,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,1,4.0,based on novel or book hamster halloween father maine teenage girl corpse police officer seaside town seesaw children home alone child magician,http://www.imdb.com/title/tt0074806/,74806,https://image.tmdb.org/t/p/original/lkKmgF5Z4app9E9svOtTQh3DpNs.jpg
32743,9674.0,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,1,3.0,journalist dying and death theatre group prequel killer wizard parapsychology japanese horror,http://www.imdb.com/title/tt0235712/,235712,https://image.tmdb.org/t/p/original/sajvS1MoRpSfKO0i0ylMZz6ikqE.jpg
32770,3875.0,Brothers (Brødre) (2004),Drama,2,4.25,sibling relationship prisoner afghanistan woman director,http://www.imdb.com/title/tt0386342/,386342,https://image.tmdb.org/t/p/original/zHKeP6G9j8kH4N3XCTuY688rU7I.jpg
32799,9653.0,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,1,3.5,suicide attempt coming out female friendship girls' boarding school based on play or musical punishment black and white orphan female homosexuality lgbt woman director teen rebel,http://www.imdb.com/title/tt0022183/,22183,https://image.tmdb.org/t/p/original/fB6dY210yjB9YRLkY38zt0ScXBi.jpg
32862,39225.0,With Six You Get Eggroll (1968),Comedy|Romance,1,4.0,widow romantic comedy conflict family,http://www.imdb.com/title/tt0063821/,63821,https://image.tmdb.org/t/p/original/lftVCP4BmMvikPBJ40391htsyUS.jpg
32875,4595.0,Holiday (Jour de fête) (1949),Comedy,1,3.0,postman,http://www.imdb.com/title/tt0040497/,40497,https://image.tmdb.org/t/p/original/x1wwNdrBywcmZSfIsO8qcaZxYWR.jpg
